departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
BOLIVAR,13,MORALES,13473,Rural,Corg Mico Ahumado,1993,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.270279,-73.865805,Sin informacion,8270279 73865805,Fuerza pblica
BOLIVAR,13,MORALES,13473,Rural,Corg Mico Ahumado,1993,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.270279,-73.865805,Sin informacion,8270279 73865805,Fuerza pblica
NARIO,52,POLICARPA,52540,Rural,Sin informacin,2006,11,Mayor de 18 aos,No,Civil,Hombre,Muerto,1.628192,-77.459098,Sin informacion,1628192 77459098,Trabajos de casa
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda Villeta Florida,2004,9,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda Villeta Florida,2004,9,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda Villeta Florida,2004,9,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda Villeta Florida,2004,9,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Villanueva Casero El Campn,2007,9,Mayor de 18 aos,No,Civil,Hombre,Herido,7.023186,-71.384978,Sin informacion,7023186 71384978,Sin Informacin
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Villanueva Casero El Campn,2007,9,Menor de 18 aos,No,Civil,Hombre,Muerto,7.023186,-71.384978,Sin informacion,7023186 71384978,Sin Informacin
ARAUCA,81,ARAUQUITA,81065,Rural,Vereda Villanueva Casero El Campn,2007,9,Mayor de 18 aos,No,Civil,Hombre,Herido,7.023186,-71.384978,Sin informacion,7023186 71384978,Sin Informacin
SANTANDER,68,CIMITARRA,68190,Rural,Vereda La Laguna,1997,12,Mayor de 18 aos,No,Civil,Hombre,Herido,6.313589,-73.950046,Sin informacion,6313589 73950046,Recogiendo comida agua   madera
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Menor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Mayor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Mayor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Menor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Menor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
SUCRE,70,SUCRE,70771,Rural,La Mojana,1993,11,Mayor de 18 aos,No,Civil,Hombre,Herido,8.81055,-74.722467,Sin informacion,881055 74722467,Sin Informacin
META,50,VISTAHERMOSA,50711,Rural,Vereda Palestina Finca Palestina,2005,11,Mayor de 18 aos,No,Civil,Hombre,Herido,3.084609,-73.795452,Sin informacion,3084609 73795452,Agricultura
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda El Caf,2005,5,Mayor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Sin Informacin
META,50,PUERTO RICO,50590,Rural,Vereda Caos Negros,2004,2,Menor de 18 aos,No,Civil,Hombre,Herido,2.939542,-73.207891,Sin informacion,2939542 73207891,Sin Informacin
ANTIOQUIA,5,ALEJANDRA,5021,Rural,Vereda San Lorenzo,2002,7,Mayor de 18 aos,No,Civil,Hombre,Herido,6.37629,-75.14112,Sin informacion,637629 7514112,Sin Informacin
NORTE DE SANTANDER,54,ARBOLEDAS,54051,Rural,Sin informacin,2000,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.64447617725,-72.804214354,Sin informacion,764447617725 72804214354,Fuerza pblica
NORTE DE SANTANDER,54,ARBOLEDAS,54051,Rural,Sin informacin,2000,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.64447617725,-72.804214354,Sin informacion,764447617725 72804214354,Fuerza pblica
VALLE DEL CAUCA,76,BUGA,76111,Rural,Vereda Campo Hermosa,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.880278,-76.157778,Sin informacion,3880278 76157778,Fuerza pblica
NORTE DE SANTANDER,54,EL TARRA,54250,Rural,Vereda San Martin,2006,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.702778,-72.980278,Sin informacion,8702778 72980278,Fuerza pblica
ANTIOQUIA,5,YOND,5893,Rural,San Antonio,2005,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.006776,-73.909682,Sin informacion,7006776 73909682,Fuerza pblica
CAQUETA,18,SAN VICENTE DEL CAGUN,18753,Rural,Entrada Buenos Aires,2007,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.189167,-74.920833,Sin informacion,2189167 74920833,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,La Culebra,2007,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.058056,-75.206389,Sin informacion,7058056 75206389,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,La Culebra,2007,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.058056,-75.206389,Sin informacion,7058056 75206389,Fuerza pblica
ANTIOQUIA,5,VALDIVIA,5854,Rural,Quebrada Del Diablo,2005,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.311944,-75.227778,Sin informacion,7311944 75227778,Fuerza pblica
CAQUETA,18,EL PAUJIL,18256,Rural,Sin informacin,2002,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.585556,-75.348611,Sin informacion,1585556 75348611,Fuerza pblica
CHOCO,27,RIOSUCIO,27615,Rural,Area De Chintad Medio,2002,9,Mayor de 18 aos,No,Civil,Hombre,Herido,7.437292,-77.111288,Sin informacion,7437292 77111288,Agricultura
TOLIMA,73,PLANADAS,73555,Rural,Vereda San Miguel Finca La Esperanza,2006,4,Mayor de 18 aos,No,Civil,Hombre,Herido,3.197458,-75.643224,Sin informacion,3197458 75643224,Pasando estando cerca
ANTIOQUIA,5,ARGELIA,5055,Rural,Paraje La Aguada,2005,12,Menor de 18 aos,No,Civil,Mujer,Muerto,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
ANTIOQUIA,5,ARGELIA,5055,Rural,Paraje La Aguada,2005,12,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Pasando estando cerca
CAQUETA,18,FLORENCIA,18001,Rural,Cerro Pistola,2004,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.753889,-75.648889,Sin informacion,1753889 75648889,Fuerza pblica
BOYACA,15,LABRANZAGRANDE,15377,Rural,Vereda Cueta,2004,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,5.447778,-72.511667,Sin informacion,5447778 72511667,Fuerza pblica
META,50,SAN JUANITO,50686,Rural,Sitio San Marino,1996,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,4.45832,-73.676674,Sin informacion,445832 73676674,Fuerza pblica
META,50,SAN JUANITO,50686,Rural,Sitio San Marino,1996,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,4.45832,-73.676674,Sin informacion,445832 73676674,Fuerza pblica
META,50,SAN JUANITO,50686,Rural,Sitio San Marino,1996,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,4.45832,-73.676674,Sin informacion,445832 73676674,Fuerza pblica
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin informacin,2002,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.179444,-74.986111,Sin informacion,6179444 74986111,Fuerza pblica
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin informacin,2002,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.179444,-74.986111,Sin informacion,6179444 74986111,Fuerza pblica
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin informacin,2002,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.179444,-74.986111,Sin informacion,6179444 74986111,Fuerza pblica
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin informacin,2002,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.179444,-74.986111,Sin informacion,6179444 74986111,Fuerza pblica
META,50,MESETAS,50330,Rural,Vereda Los Alpes,2004,4,Mayor de 18 aos,No,Civil,Hombre,Herido,3.380371,-74.042419,Sin informacion,3380371 74042419,Sin Informacin
ANTIOQUIA,5,COCORN,5197,Rural,Vereda San Lorenzo,2002,8,Mayor de 18 aos,No,Civil,Hombre,Herido,6.058001,-75.185085,Sin informacion,6058001 75185085,Sin Informacin
ANTIOQUIA,5,COCORN,5197,Rural,Vereda San Lorenzo,2002,8,Mayor de 18 aos,No,Civil,Hombre,Herido,6.058001,-75.185085,Sin informacion,6058001 75185085,Agricultura
ANTIOQUIA,5,REMEDIOS,5604,Rural,Sitio Caaverales,2005,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.168056,-74.578333,Sin informacion,7168056 74578333,Fuerza pblica
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmn Del Darien,2001,7,Mayor de 18 aos,No,Civil,Hombre,Herido,5.892603,-76.145891,Sin informacion,5892603 76145891,Sin Informacin
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmn Del Darien,2001,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.892603,-76.145891,Sin informacion,5892603 76145891,Fuerza pblica
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmn Del Darien,2001,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.892603,-76.145891,Sin informacion,5892603 76145891,Fuerza pblica
CHOCO,27,EL CARMEN DEL ATRATO,27245,Rural,Carmn Del Darien,2001,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.892603,-76.145891,Sin informacion,5892603 76145891,Fuerza pblica
CAQUETA,18,FLORENCIA,18001,Rural,Vereda La Carbona,2002,9,Mayor de 18 aos,No,Civil,Hombre,Herido,1.621012,-75.619118,Sin informacion,1621012 75619118,Pasando estando cerca
CAUCA,19,SANTA ROSA,19701,Rural,Sitio Cerro La Vieja,2004,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.68305192469,-76.5770062302,Sin informacion,168305192469 765770062302,Actividades fuerza pblica
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.042723,-74.994899,Sin informacion,6042723 74994899,Fuerza pblica
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.042723,-74.994899,Sin informacion,6042723 74994899,Pasando estando cerca
ANTIOQUIA,5,SAN LUIS,5660,Rural,Mesones,2006,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.042723,-74.994899,Sin informacion,6042723 74994899,Fuerza pblica
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,Rural,Porvenir,2004,11,Mayor de 18 aos,No,Civil,Hombre,Herido,6.097617,-75.3593,Sin informacion,6097617 753593,Sin Informacin
TOLIMA,73,ORTEGA,73504,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,4.036389,-75.333056,Sin informacion,4036389 75333056,Fuerza pblica
TOLIMA,73,ORTEGA,73504,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,4.036389,-75.333056,Sin informacion,4036389 75333056,Fuerza pblica
TOLIMA,73,ORTEGA,73504,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,4.036389,-75.333056,Sin informacion,4036389 75333056,Fuerza pblica
TOLIMA,73,ORTEGA,73504,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,4.036389,-75.333056,Sin informacion,4036389 75333056,Fuerza pblica
TOLIMA,73,DOLORES,73236,Rural,Cuchilla Altamizal,2004,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.701944,-74.662222,Sin informacion,3701944 74662222,Fuerza pblica
TOLIMA,73,DOLORES,73236,Rural,Cuchilla Altamizal,2004,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.701944,-74.662222,Sin informacion,3701944 74662222,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Palestina Finca La Esmeralda,2006,1,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Pasando estando cerca
BOLIVAR,13,SIMIT,13744,Rural,Sector Campo Fri,2007,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.956662,-73.949071,Sin informacion,7956662 73949071,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Pialito,2006,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda Pialito,2006,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Fuerza pblica
META,50,PUERTO RICO,50590,Rural,Sin informacin,2005,4,Mayor de 18 aos,No,Civil,Hombre,Herido,2.939542,-73.207891,Sin informacion,2939542 73207891,Sin Informacin
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Finca Villa Nueva,2002,5,Mayor de 18 aos,No,Civil,Hombre,Herido,8.437183,-73.287706,Sin informacion,8437183 73287706,Pasando estando cerca
CALDAS,17,SAMAN,17662,Rural,Vereda Viboral,2006,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.443056,-75.0725,Sin informacion,5443056 750725,Fuerza pblica
NORTE DE SANTANDER,54,TIB,54810,Rural,Vereda El Silencio,2003,5,Mayor de 18 aos,No,Civil,Hombre,Herido,8.639326,-72.735541,Sin informacion,8639326 72735541,Pasando estando cerca
CAQUETA,18,FLORENCIA,18001,Rural,Sin informacin,2005,12,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.621012,-75.619118,Sin informacion,1621012 75619118,Fuerza pblica
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sector De Mundo Nuevo,2007,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.785,-73.135,Sin informacion,8785 73135,Fuerza pblica
ANTIOQUIA,5,CAASGORDAS,5138,Rural,Sin informacin,2006,1,Mayor de 18 aos,No,Civil,Hombre,Muerto,6.751363,-76.025341,Sin informacion,6751363 76025341,Sin Informacin
META,50,VISTAHERMOSA,50711,Rural,Vereda Santo Domingo,2003,12,Menor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Manipulacin
SANTANDER,68,SABANA DE TORRES,68655,Rural,Vereda La Robada,2002,11,Mayor de 18 aos,No,Civil,Hombre,Herido,7.397197,-73.496496,Sin informacion,7397197 73496496,Sin Informacin
CAQUETA,18,FLORENCIA,18001,Rural,Cerro El Nevado Vereda Santa Helena,2003,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.621012,-75.619118,Sin informacion,1621012 75619118,Fuerza pblica
META,50,MESETAS,50330,Rural,Vereda Los Naranjos Finca El Encanto,2004,2,Menor de 18 aos,No,Civil,Hombre,Herido,3.393534,-74.073426,Sin informacion,3393534 74073426,Pasando estando cerca
META,50,MESETAS,50330,Rural,Vereda Los Naranjos Finca El Encanto,2004,2,Menor de 18 aos,No,Civil,Hombre,Herido,3.393534,-74.073426,Sin informacion,3393534 74073426,Pasando estando cerca
NORTE DE SANTANDER,54,TIB,54810,Rural,Filo El Cascajo,2003,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.639326,-72.735541,Sin informacion,8639326 72735541,Fuerza pblica
NORTE DE SANTANDER,54,TIB,54810,Rural,Filo El Cascajo,2003,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.639326,-72.735541,Sin informacion,8639326 72735541,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Inspeccin Pialito,2005,6,Menor de 18 aos,No,Civil,Hombre,Herido,2.976277,-73.674948,Sin informacion,2976277 73674948,Trabajos de casa
META,50,VISTAHERMOSA,50711,Rural,Inspeccin Pialito,2005,6,Menor de 18 aos,No,Civil,Mujer,Herido,2.976277,-73.674948,Sin informacion,2976277 73674948,Trabajos de casa
ANTIOQUIA,5,EL BAGRE,5250,Rural,Sin informacin,2000,1,Mayor de 18 aos,No,Civil,Hombre,Herido,7.597383,-74.809065,Sin informacion,7597383 74809065,Pasando estando cerca
META,50,EL DORADO,50270,Rural,Vereda San Pedro,2003,9,Mayor de 18 aos,No,Civil,Hombre,Herido,3.695026,-73.808105,Sin informacion,3695026 73808105,Agricultura
CALDAS,17,SALAMINA,17653,Rural,Serrania Del Guayabo,2008,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.438889,-75.322222,Sin informacion,5438889 75322222,Fuerza pblica
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 aos,No,Civil,Hombre,Herido,5.965414,-75.10198,Sin informacion,5965414 7510198,Sin Informacin
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 aos,No,Civil,Hombre,Herido,5.965414,-75.10198,Sin informacion,5965414 7510198,Sin Informacin
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sector Puente Pailania,2004,6,Mayor de 18 aos,No,Civil,Hombre,Muerto,5.965414,-75.10198,Sin informacion,5965414 7510198,Sin Informacin
META,50,VISTAHERMOSA,50711,Rural,Finca Jeric,2005,10,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Pasando estando cerca
META,50,VISTAHERMOSA,50711,Rural,Finca Jeric,2005,10,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Pasando estando cerca
META,50,VISTAHERMOSA,50711,Rural,Finca Jeric,2005,10,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Pasando estando cerca
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.067077,-75.138764,Sin informacion,3067077 75138764,Fuerza pblica
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.067077,-75.138764,Sin informacion,3067077 75138764,Fuerza pblica
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.067077,-75.138764,Sin informacion,3067077 75138764,Fuerza pblica
HUILA,41,TELLO,41799,Rural,Vereda La Urraca,1992,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.067077,-75.138764,Sin informacion,3067077 75138764,Fuerza pblica
META,50,URIBE,50370,Rural,Sector Filo Chamuscao,2008,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.215,-74.446,Sin informacion,3215 74446,Fuerza pblica
CALDAS,17,SAMAN,17662,Rural,Sector Buena Vista,2004,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.578889,-75.091944,Sin informacion,5578889 75091944,Fuerza pblica
CUNDINAMARCA,25,LA PEA,25398,Rural,Sin informacin,2003,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.243611,-74.426111,Sin informacion,5243611 74426111,Fuerza pblica
CALDAS,17,SAMAN,17662,Rural,Patio Bonito,2007,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.650556,-74.970556,Sin informacion,5650556 74970556,Fuerza pblica
CALDAS,17,SAMAN,17662,Rural,Patio Bonito,2007,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.650556,-74.970556,Sin informacion,5650556 74970556,Fuerza pblica
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda El Choc,2004,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.139,-75.055,Sin informacion,6139 75055,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Vereda Arabia Finca Pueblo Seco,2004,3,Mayor de 18 aos,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,6461209 71730855,Pasando estando cerca
ARAUCA,81,TAME,81794,Rural,Vereda Arabia Finca Pueblo Seco,2004,3,Mayor de 18 aos,No,Civil,Hombre,Herido,6.461209,-71.730855,Sin informacion,6461209 71730855,Pasando estando cerca
ARAUCA,81,TAME,81794,Rural,Vereda Arabia Finca Pueblo Seco,2004,3,Mayor de 18 aos,No,Civil,Hombre,Muerto,6.461209,-71.730855,Sin informacion,6461209 71730855,Pasando estando cerca
GUAINIA,94,BARRANCOMINAS,94343,Rural,Va Miro Lindo Kilometro Seis,2004,12,Mayor de 18 aos,No,Civil,Hombre,Herido,3.491517,-69.811526,Sin informacion,3491517 69811526,Pasando estando cerca
VALLE DEL CAUCA,76,DAGUA,76233,Rural,Sin informacin,2003,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.535,-76.75,Sin informacion,3535 7675,Fuerza pblica
VALLE DEL CAUCA,76,DAGUA,76233,Rural,Sin informacin,2003,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.535,-76.75,Sin informacion,3535 7675,Fuerza pblica
BOLIVAR,13,ARENAL,13042,Rural,Sitio La Ye De San Rafael,2001,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.45731,-73.941577,Sin informacion,845731 73941577,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.041389,-75.223056,Sin informacion,7041389 75223056,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.041389,-75.223056,Sin informacion,7041389 75223056,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,Vereda La Meseta,2008,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.041389,-75.223056,Sin informacion,7041389 75223056,Fuerza pblica
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sin informacin,2005,3,Mayor de 18 aos,No,Civil,Mujer,Herido,5.965414,-75.10198,Sin informacion,5965414 7510198,Sin Informacin
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda La Cuchilla,2005,7,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Sin Informacin
ANTIOQUIA,5,ARGELIA,5055,Rural,Vereda La Cuchilla,2005,7,Menor de 18 aos,No,Civil,Hombre,Herido,5.731577,-75.1416,Sin informacion,5731577 751416,Sin Informacin
CAQUETA,18,EL DONCELLO,18247,Rural,Vereda La Esmeralda,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.678015,-75.284447,Sin informacion,1678015 75284447,Fuerza pblica
CAQUETA,18,EL DONCELLO,18247,Rural,Vereda La Esmeralda,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.678015,-75.284447,Sin informacion,1678015 75284447,Fuerza pblica
HUILA,41,SUAZA,41770,Rural,La Perla,2002,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.976464,-75.794998,Sin informacion,1976464 75794998,Fuerza pblica
HUILA,41,SUAZA,41770,Rural,La Perla,2002,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.976464,-75.794998,Sin informacion,1976464 75794998,Fuerza pblica
CAUCA,19,LA VEGA,19397,Rural,Sin informacin,1997,2,Mayor de 18 aos,No,Civil,Hombre,Muerto,2.00927111827,-76.7579726356,Sin informacion,200927111827 767579726356,Sin Informacin
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Vereda Quebrada Negra,2002,8,Menor de 18 aos,No,Civil,Hombre,Muerto,6.979151,-75.296386,Sin informacion,6979151 75296386,Sin Informacin
SANTANDER,68,RIONEGRO,68615,Rural,Vereda Sucre,2001,7,Mayor de 18 aos,No,Civil,Hombre,Muerto,7.268891,-73.152703,Sin informacion,7268891 73152703,Sin Informacin
SANTANDER,68,EL CARMEN,68235,Rural,Vereda Hojarazca,1990,2,Mayor de 18 aos,No,Civil,Hombre,Muerto,6.703536,-73.509679,Sin informacion,6703536 73509679,Agricultura
CAQUETA,18,VALPARASO,18860,Rural,Sin informacin,2003,2,Mayor de 18 aos,No,Civil,Hombre,Herido,1.195129,-75.707194,Sin informacion,1195129 75707194,Pasando estando cerca
META,50,PUERTO RICO,50590,Rural,Vereda Buenos Aires,2006,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.939542,-73.207891,Sin informacion,2939542 73207891,Fuerza pblica
META,50,PUERTO RICO,50590,Rural,Vereda Buenos Aires,2006,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.939542,-73.207891,Sin informacion,2939542 73207891,Fuerza pblica
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin informacin,2002,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,8.437183,-73.287706,Sin informacion,8437183 73287706,Fuerza pblica
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin informacin,2002,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.437183,-73.287706,Sin informacion,8437183 73287706,Fuerza pblica
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Sin informacin,2002,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.437183,-73.287706,Sin informacion,8437183 73287706,Fuerza pblica
CAQUETA,18,MILN,18460,Rural,Vereda Remolinos,2005,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.289829,-75.507011,Sin informacion,1289829 75507011,Fuerza pblica
CAQUETA,18,MILN,18460,Rural,Vereda Remolinos,2005,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.289829,-75.507011,Sin informacion,1289829 75507011,Fuerza pblica
